1.006574,0.000000,0.000000,0.000000
2.014109,0.000000,0.000000,0.000000
3.018580,0.000000,0.000000,0.000000
4.030747,0.000000,0.000000,0.000000
5.034012,0.000000,0.000000,0.000000
6.034783,0.000000,0.000000,0.000000
7.038275,0.000000,0.000000,0.000000
8.040276,0.000000,0.000000,0.000000
9.043208,0.000000,0.000000,0.000000
10.044148,0.000000,0.000000,0.000000
11.044450,0.000000,0.000000,0.000000
12.050522,0.000000,0.000000,0.000000
